# Reference REAR geodetic observables for the Greenland example
# Green function from file: gf_Greenland.dat
# All rates are in units of mm/yr
#
#   Lon        Lat           Up          South          East         Geoid    
# --------  ----------  ------------  ------------  ------------  ------------
  289.0000     82.5000  0.771586E+00  -.147096E+00  -.119094E+00  -.478549E+00
  289.5000     82.5000  0.776773E+00  -.149938E+00  -.118050E+00  -.482465E+00
  290.0000     82.5000  0.781925E+00  -.152749E+00  -.116936E+00  -.486350E+00
  290.5000     82.5000  0.787071E+00  -.155512E+00  -.115743E+00  -.490207E+00
  291.0000     82.5000  0.792314E+00  -.158232E+00  -.114479E+00  -.494052E+00
  291.5000     82.5000  0.797537E+00  -.160900E+00  -.113149E+00  -.497864E+00
  292.0000     82.5000  0.802774E+00  -.163513E+00  -.111759E+00  -.501648E+00
  292.5000     82.5000  0.807997E+00  -.166068E+00  -.110316E+00  -.505399E+00
  293.0000     82.5000  0.813244E+00  -.168557E+00  -.108821E+00  -.509122E+00
  293.5000     82.5000  0.818507E+00  -.170974E+00  -.107279E+00  -.512816E+00
  294.0000     82.5000  0.823847E+00  -.173324E+00  -.105701E+00  -.516491E+00
  294.5000     82.5000  0.829208E+00  -.175598E+00  -.104102E+00  -.520139E+00
  295.0000     82.5000  0.834536E+00  -.177799E+00  -.102476E+00  -.523752E+00
  295.5000     82.5000  0.839963E+00  -.179947E+00  -.100850E+00  -.527352E+00
  296.0000     82.5000  0.845437E+00  -.182026E+00  -.992071E-01  -.530934E+00
  296.5000     82.5000  0.851030E+00  -.184062E+00  -.975754E-01  -.534513E+00
  297.0000     82.5000  0.856667E+00  -.186039E+00  -.959422E-01  -.538078E+00
  297.5000     82.5000  0.862463E+00  -.187987E+00  -.943125E-01  -.541652E+00
  298.0000     82.5000  0.868306E+00  -.189920E+00  -.926794E-01  -.545219E+00
  298.5000     82.5000  0.874307E+00  -.191840E+00  -.910310E-01  -.548801E+00
  299.0000     82.5000  0.880383E+00  -.193746E+00  -.893389E-01  -.552385E+00
  299.5000     82.5000  0.886751E+00  -.195667E+00  -.875883E-01  -.556003E+00
  300.0000     82.5000  0.893097E+00  -.197595E+00  -.857266E-01  -.559597E+00
  300.5000     82.5000  0.899460E+00  -.199494E+00  -.837399E-01  -.563159E+00
  301.0000     82.5000  0.905798E+00  -.201271E+00  -.815849E-01  -.566661E+00
  301.5000     82.5000  0.912042E+00  -.202923E+00  -.792834E-01  -.570066E+00
  302.0000     82.5000  0.917949E+00  -.204328E+00  -.768747E-01  -.573311E+00
  302.5000     82.5000  0.923653E+00  -.205485E+00  -.744327E-01  -.576404E+00
  303.0000     82.5000  0.928954E+00  -.206369E+00  -.720693E-01  -.579313E+00
  303.5000     82.5000  0.934164E+00  -.207053E+00  -.698211E-01  -.582096E+00
  304.0000     82.5000  0.939059E+00  -.207586E+00  -.677350E-01  -.584731E+00
  304.5000     82.5000  0.943850E+00  -.207988E+00  -.657996E-01  -.587261E+00
  305.0000     82.5000  0.948429E+00  -.208266E+00  -.640163E-01  -.589669E+00
  305.5000     82.5000  0.952922E+00  -.208447E+00  -.623684E-01  -.591975E+00
  306.0000     82.5000  0.957238E+00  -.208493E+00  -.608344E-01  -.594154E+00
  306.5000     82.5000  0.961304E+00  -.208297E+00  -.593798E-01  -.596185E+00
  307.0000     82.5000  0.964936E+00  -.207678E+00  -.579698E-01  -.598031E+00
  307.5000     82.5000  0.967722E+00  -.206291E+00  -.567162E-01  -.599658E+00
  308.0000     82.5000  0.969763E+00  -.203825E+00  -.562726E-01  -.601208E+00
  308.5000     82.5000  0.972693E+00  -.201244E+00  -.579430E-01  -.603191E+00
  309.0000     82.5000  0.980244E+00  -.201077E+00  -.612286E-01  -.606476E+00
  309.5000     82.5000  0.992606E+00  -.203629E+00  -.638326E-01  -.611182E+00
  310.0000     82.5000  0.100747E+01  -.207076E+00  -.646137E-01  -.616795E+00
  310.5000     82.5000  0.102251E+01  -.209925E+00  -.642591E-01  -.622728E+00
  311.0000     82.5000  0.103704E+01  -.212166E+00  -.636308E-01  -.628768E+00
  311.5000     82.5000  0.104890E+01  -.214810E+00  -.623351E-01  -.634604E+00
  312.0000     82.5000  0.101265E+01  -.222812E+00  -.555607E-01  -.632957E+00
  312.5000     82.5000  0.115797E+01  -.243609E+00  -.978670E-01  -.660474E+00
  313.0000     82.5000  0.127181E+01  -.250005E+00  -.397955E-01  -.682271E+00
  313.5000     82.5000  0.114394E+01  -.227335E+00  -.400124E-01  -.664221E+00
  314.0000     82.5000  0.112877E+01  -.221004E+00  -.443664E-01  -.663760E+00
  314.5000     82.5000  0.112571E+01  -.217152E+00  -.458149E-01  -.665511E+00
  315.0000     82.5000  0.114090E+01  -.210204E+00  -.371680E-01  -.671128E+00
  315.5000     82.5000  0.101817E+01  -.200911E+00  -.657537E-01  -.655988E+00
  316.0000     82.5000  0.113407E+01  -.203505E+00  -.857405E-01  -.680765E+00
  316.5000     82.5000  0.124479E+01  -.199545E+00  -.822482E-01  -.705833E+00
  317.0000     82.5000  0.137107E+01  -.199272E+00  -.819434E-01  -.733655E+00
  317.5000     82.5000  0.138213E+01  -.210671E+00  -.514840E-01  -.742166E+00
  318.0000     82.5000  0.148513E+01  -.213384E+00  -.536470E-01  -.763804E+00
  318.5000     82.5000  0.141969E+01  -.206159E+00  0.619623E-02  -.756410E+00
  319.0000     82.5000  0.136872E+01  -.193641E+00  -.343106E-02  -.749770E+00
  319.5000     82.5000  0.137255E+01  -.179564E+00  -.518111E-02  -.750843E+00
  320.0000     82.5000  0.139199E+01  -.167218E+00  0.511784E-02  -.753287E+00
  320.5000     82.5000  0.140370E+01  -.159777E+00  0.237642E-01  -.753068E+00
  321.0000     82.5000  0.138490E+01  -.156301E+00  0.529430E-01  -.746764E+00
  321.5000     82.5000  0.123700E+01  -.148040E+00  0.568622E-01  -.719551E+00
  322.0000     82.5000  0.122703E+01  -.129504E+00  0.167470E-01  -.715379E+00
  322.5000     82.5000  0.135299E+01  -.131372E+00  0.243274E-02  -.733843E+00
  323.0000     82.5000  0.150560E+01  -.136297E+00  0.352790E-01  -.756287E+00
  323.5000     82.5000  0.139877E+01  -.131913E+00  0.700069E-01  -.735913E+00
  324.0000     82.5000  0.135612E+01  -.137662E+00  0.761667E-01  -.724942E+00
  324.5000     82.5000  0.135959E+01  -.151222E+00  0.605360E-01  -.721020E+00
  325.0000     82.5000  0.137271E+01  -.164292E+00  0.895717E-01  -.718533E+00
  325.5000     82.5000  0.126061E+01  -.158784E+00  0.866936E-01  -.695925E+00
  326.0000     82.5000  0.122674E+01  -.157976E+00  0.819708E-01  -.686211E+00
  326.5000     82.5000  0.121075E+01  -.159228E+00  0.810612E-01  -.679923E+00
  327.0000     82.5000  0.120136E+01  -.160105E+00  0.835232E-01  -.675186E+00
  327.5000     82.5000  0.119367E+01  -.160900E+00  0.885285E-01  -.670933E+00
  328.0000     82.5000  0.118559E+01  -.162189E+00  0.950451E-01  -.666542E+00
  328.5000     82.5000  0.117620E+01  -.163953E+00  0.102173E+00  -.661708E+00
  329.0000     82.5000  0.116620E+01  -.165699E+00  0.109099E+00  -.656542E+00
  329.5000     82.5000  0.115618E+01  -.166659E+00  0.115405E+00  -.651231E+00
  330.0000     82.5000  0.114771E+01  -.165644E+00  0.121195E+00  -.646093E+00
  330.5000     82.5000  0.114187E+01  -.161972E+00  0.127510E+00  -.641204E+00
  331.0000     82.5000  0.113576E+01  -.156693E+00  0.137111E+00  -.635793E+00
  331.5000     82.5000  0.112103E+01  -.155626E+00  0.150207E+00  -.628194E+00
  332.0000     82.5000  0.109564E+01  -.160176E+00  0.160208E+00  -.618050E+00
  332.5000     82.5000  0.106857E+01  -.164325E+00  0.165230E+00  -.607150E+00
  333.0000     82.5000  0.104424E+01  -.165609E+00  0.168092E+00  -.596628E+00
  333.5000     82.5000  0.102296E+01  -.164501E+00  0.170319E+00  -.586796E+00
  334.0000     82.5000  0.100357E+01  -.161797E+00  0.172275E+00  -.577555E+00
  334.5000     82.5000  0.985622E+00  -.157906E+00  0.174017E+00  -.568813E+00
  335.0000     82.5000  0.968887E+00  -.153079E+00  0.175691E+00  -.560460E+00
  335.5000     82.5000  0.952620E+00  -.147720E+00  0.177571E+00  -.552247E+00
  336.0000     82.5000  0.935985E+00  -.142581E+00  0.179769E+00  -.543898E+00
  336.5000     82.5000  0.918271E+00  -.138253E+00  0.181798E+00  -.535211E+00
  337.0000     82.5000  0.899773E+00  -.134578E+00  0.182946E+00  -.526257E+00
  337.5000     82.5000  0.881293E+00  -.130881E+00  0.183070E+00  -.517268E+00
  338.0000     82.5000  0.863517E+00  -.126804E+00  0.182451E+00  -.508466E+00
  338.5000     82.5000  0.846590E+00  -.122366E+00  0.181353E+00  -.499936E+00
  339.0000     82.5000  0.830412E+00  -.117669E+00  0.179889E+00  -.491686E+00
  339.5000     82.5000  0.815053E+00  -.112813E+00  0.178093E+00  -.483727E+00
  340.0000     82.5000  0.800310E+00  -.107917E+00  0.176005E+00  -.476021E+00
  340.5000     82.5000  0.786420E+00  -.103048E+00  0.173623E+00  -.468600E+00
  341.0000     82.5000  0.773070E+00  -.982603E-01  0.170949E+00  -.461412E+00
  341.5000     82.5000  0.760509E+00  -.936549E-01  0.167999E+00  -.454498E+00
  342.0000     82.5000  0.748654E+00  -.892386E-01  0.164790E+00  -.447848E+00
  342.5000     82.5000  0.737511E+00  -.851143E-01  0.161364E+00  -.441470E+00
  343.0000     82.5000  0.727149E+00  -.813385E-01  0.157737E+00  -.435378E+00
  343.5000     82.5000  0.717568E+00  -.779086E-01  0.153991E+00  -.429578E+00
  344.0000     82.5000  0.708776E+00  -.748984E-01  0.150165E+00  -.424074E+00
  344.5000     82.5000  0.700715E+00  -.723042E-01  0.146328E+00  -.418858E+00
  345.0000     82.5000  0.693448E+00  -.701655E-01  0.142568E+00  -.413934E+00
  345.5000     82.5000  0.686830E+00  -.684226E-01  0.138946E+00  -.409275E+00
  346.0000     82.5000  0.680986E+00  -.670523E-01  0.135542E+00  -.404889E+00
  346.5000     82.5000  0.675692E+00  -.660097E-01  0.132407E+00  -.400725E+00
  347.0000     82.5000  0.670992E+00  -.652270E-01  0.129593E+00  -.396775E+00
  347.5000     82.5000  0.666689E+00  -.646364E-01  0.127087E+00  -.392986E+00
  348.0000     82.5000  0.662657E+00  -.641478E-01  0.124938E+00  -.389320E+00
  348.5000     82.5000  0.659065E+00  -.637205E-01  0.123102E+00  -.385787E+00
  349.0000     82.5000  0.655586E+00  -.632723E-01  0.121535E+00  -.382316E+00
  349.5000     82.5000  0.652207E+00  -.627854E-01  0.120239E+00  -.378893E+00
  350.0000     82.5000  0.648988E+00  -.622139E-01  0.119152E+00  -.375517E+00
  285.0000     83.0000  0.696773E+00  -.115436E+00  -.111724E+00  -.417070E+00
  285.5000     83.0000  0.700718E+00  -.117843E+00  -.111243E+00  -.420407E+00
  286.0000     83.0000  0.704702E+00  -.120255E+00  -.110719E+00  -.423737E+00
  286.5000     83.0000  0.708702E+00  -.122661E+00  -.110131E+00  -.427055E+00
  287.0000     83.0000  0.712697E+00  -.125060E+00  -.109490E+00  -.430356E+00
  287.5000     83.0000  0.716695E+00  -.127446E+00  -.108799E+00  -.433641E+00
  288.0000     83.0000  0.720719E+00  -.129817E+00  -.108053E+00  -.436911E+00
  288.5000     83.0000  0.724772E+00  -.132179E+00  -.107264E+00  -.440167E+00
  289.0000     83.0000  0.728826E+00  -.134528E+00  -.106412E+00  -.443403E+00
  289.5000     83.0000  0.732824E+00  -.136844E+00  -.105515E+00  -.446609E+00
  290.0000     83.0000  0.736931E+00  -.139139E+00  -.104565E+00  -.449810E+00
  290.5000     83.0000  0.740986E+00  -.141413E+00  -.103570E+00  -.452979E+00
  291.0000     83.0000  0.745044E+00  -.143658E+00  -.102528E+00  -.456124E+00
  291.5000     83.0000  0.749107E+00  -.145870E+00  -.101448E+00  -.459246E+00
  292.0000     83.0000  0.753197E+00  -.148050E+00  -.100316E+00  -.462346E+00
  292.5000     83.0000  0.757305E+00  -.150199E+00  -.991504E-01  -.465423E+00
  293.0000     83.0000  0.761400E+00  -.152311E+00  -.979468E-01  -.468470E+00
  293.5000     83.0000  0.765516E+00  -.154386E+00  -.967126E-01  -.471493E+00
  294.0000     83.0000  0.769602E+00  -.156421E+00  -.954406E-01  -.474484E+00
  294.5000     83.0000  0.773727E+00  -.158421E+00  -.941380E-01  -.477451E+00
  295.0000     83.0000  0.777852E+00  -.160384E+00  -.928143E-01  -.480390E+00
  295.5000     83.0000  0.782027E+00  -.162306E+00  -.914601E-01  -.483308E+00
  296.0000     83.0000  0.786182E+00  -.164191E+00  -.900862E-01  -.486193E+00
  296.5000     83.0000  0.790392E+00  -.166021E+00  -.886779E-01  -.489056E+00
  297.0000     83.0000  0.794565E+00  -.167828E+00  -.872623E-01  -.491883E+00
  297.5000     83.0000  0.798769E+00  -.169589E+00  -.858174E-01  -.494685E+00
  298.0000     83.0000  0.802942E+00  -.171309E+00  -.843525E-01  -.497449E+00
  298.5000     83.0000  0.807116E+00  -.172975E+00  -.828743E-01  -.500182E+00
  299.0000     83.0000  0.811377E+00  -.174590E+00  -.813749E-01  -.502896E+00
  299.5000     83.0000  0.815651E+00  -.176169E+00  -.798660E-01  -.505579E+00
  300.0000     83.0000  0.819926E+00  -.177703E+00  -.783371E-01  -.508227E+00
  300.5000     83.0000  0.824123E+00  -.179159E+00  -.768052E-01  -.510828E+00
  301.0000     83.0000  0.828469E+00  -.180554E+00  -.752641E-01  -.513417E+00
  301.5000     83.0000  0.832668E+00  -.181902E+00  -.737359E-01  -.515946E+00
  302.0000     83.0000  0.836960E+00  -.183160E+00  -.722125E-01  -.518454E+00
  302.5000     83.0000  0.841196E+00  -.184370E+00  -.707178E-01  -.520917E+00
  303.0000     83.0000  0.845547E+00  -.185497E+00  -.692605E-01  -.523365E+00
  303.5000     83.0000  0.849835E+00  -.186573E+00  -.678449E-01  -.525769E+00
  304.0000     83.0000  0.854168E+00  -.187576E+00  -.664892E-01  -.528150E+00
  304.5000     83.0000  0.858594E+00  -.188523E+00  -.651907E-01  -.530520E+00
  305.0000     83.0000  0.863031E+00  -.189426E+00  -.639881E-01  -.532867E+00
  305.5000     83.0000  0.867642E+00  -.190299E+00  -.628697E-01  -.535225E+00
  306.0000     83.0000  0.872310E+00  -.191158E+00  -.618572E-01  -.537579E+00
  306.5000     83.0000  0.877072E+00  -.192003E+00  -.609462E-01  -.539942E+00
  307.0000     83.0000  0.882087E+00  -.192867E+00  -.601445E-01  -.542346E+00
  307.5000     83.0000  0.887256E+00  -.193754E+00  -.594495E-01  -.544785E+00
  308.0000     83.0000  0.892698E+00  -.194690E+00  -.588629E-01  -.547285E+00
  308.5000     83.0000  0.898421E+00  -.195677E+00  -.583655E-01  -.549856E+00
  309.0000     83.0000  0.904409E+00  -.196745E+00  -.579557E-01  -.552502E+00
  309.5000     83.0000  0.910817E+00  -.197888E+00  -.576130E-01  -.555255E+00
  310.0000     83.0000  0.917545E+00  -.199109E+00  -.573200E-01  -.558107E+00
  310.5000     83.0000  0.924612E+00  -.200399E+00  -.570726E-01  -.561067E+00
  311.0000     83.0000  0.932207E+00  -.201769E+00  -.568794E-01  -.564173E+00
  311.5000     83.0000  0.940265E+00  -.203216E+00  -.567585E-01  -.567427E+00
  312.0000     83.0000  0.949037E+00  -.204790E+00  -.567786E-01  -.570882E+00
  312.5000     83.0000  0.958785E+00  -.206611E+00  -.569826E-01  -.574590E+00
  313.0000     83.0000  0.970111E+00  -.209052E+00  -.571983E-01  -.578649E+00
  313.5000     83.0000  0.982099E+00  -.211735E+00  -.562584E-01  -.582905E+00
  314.0000     83.0000  0.991501E+00  -.212467E+00  -.551562E-01  -.586860E+00
  314.5000     83.0000  0.100084E+01  -.212900E+00  -.557853E-01  -.591005E+00
  315.0000     83.0000  0.100895E+01  -.212610E+00  -.592997E-01  -.595250E+00
  315.5000     83.0000  0.104432E+01  -.218267E+00  -.649240E-01  -.604186E+00
  316.0000     83.0000  0.117787E+01  -.231517E+00  -.707117E-01  -.629081E+00
  316.5000     83.0000  0.109855E+01  -.224086E+00  -.430136E-01  -.619758E+00
  317.0000     83.0000  0.108952E+01  -.223248E+00  -.470709E-01  -.621733E+00
  317.5000     83.0000  0.109779E+01  -.227283E+00  -.482202E-01  -.626653E+00
  318.0000     83.0000  0.111396E+01  -.232666E+00  -.486648E-01  -.633159E+00
  318.5000     83.0000  0.113490E+01  -.238354E+00  -.466766E-01  -.640733E+00
  319.0000     83.0000  0.115650E+01  -.242463E+00  -.421893E-01  -.648565E+00
  319.5000     83.0000  0.117787E+01  -.243874E+00  -.375641E-01  -.656380E+00
  320.0000     83.0000  0.120320E+01  -.244068E+00  -.358153E-01  -.664842E+00
  320.5000     83.0000  0.124791E+01  -.248306E+00  -.403790E-01  -.676436E+00
  321.0000     83.0000  0.135098E+01  -.275533E+00  -.362759E-01  -.697160E+00
  321.5000     83.0000  0.139618E+01  -.280766E+00  -.524707E-02  -.707736E+00
  322.0000     83.0000  0.136571E+01  -.255715E+00  0.215989E-01  -.704722E+00
  322.5000     83.0000  0.137565E+01  -.233096E+00  0.945155E-02  -.706472E+00
  323.0000     83.0000  0.151688E+01  -.221101E+00  0.623628E-01  -.727500E+00
  323.5000     83.0000  0.132140E+01  -.208084E+00  0.787622E-01  -.692736E+00
  324.0000     83.0000  0.125538E+01  -.199175E+00  0.744009E-01  -.677737E+00
  324.5000     83.0000  0.122494E+01  -.199500E+00  0.737087E-01  -.668171E+00
  325.0000     83.0000  0.120560E+01  -.199958E+00  0.756564E-01  -.660657E+00
  325.5000     83.0000  0.119147E+01  -.199361E+00  0.768214E-01  -.654609E+00
  326.0000     83.0000  0.118472E+01  -.200246E+00  0.756504E-01  -.650641E+00
  326.5000     83.0000  0.118885E+01  -.205546E+00  0.733363E-01  -.649430E+00
  327.0000     83.0000  0.120244E+01  -.214425E+00  0.743456E-01  -.650613E+00
  327.5000     83.0000  0.122017E+01  -.219915E+00  0.729086E-01  -.652998E+00
  328.0000     83.0000  0.127484E+01  -.228930E+00  0.603452E-01  -.661355E+00
  328.5000     83.0000  0.156755E+01  -.245795E+00  0.626757E-01  -.707333E+00
  329.0000     83.0000  0.154504E+01  -.228345E+00  0.126371E+00  -.701284E+00
  329.5000     83.0000  0.140127E+01  -.174389E+00  0.133336E+00  -.674038E+00
  330.0000     83.0000  0.132580E+01  -.179927E+00  0.150730E+00  -.656201E+00
  330.5000     83.0000  0.140796E+01  -.192077E+00  0.158591E+00  -.662522E+00
  331.0000     83.0000  0.120980E+01  -.220828E+00  0.174555E+00  -.622976E+00
  331.5000     83.0000  0.111716E+01  -.205680E+00  0.175904E+00  -.599944E+00
  332.0000     83.0000  0.105610E+01  -.192028E+00  0.170158E+00  -.581911E+00
  332.5000     83.0000  0.101532E+01  -.182458E+00  0.166754E+00  -.567445E+00
  333.0000     83.0000  0.984767E+00  -.175135E+00  0.164095E+00  -.555190E+00
  333.5000     83.0000  0.960605E+00  -.169867E+00  0.162087E+00  -.544626E+00
  334.0000     83.0000  0.940686E+00  -.165832E+00  0.160629E+00  -.535376E+00
  334.5000     83.0000  0.923559E+00  -.162549E+00  0.159646E+00  -.527105E+00
  335.0000     83.0000  0.908359E+00  -.159664E+00  0.159128E+00  -.519530E+00
  335.5000     83.0000  0.894177E+00  -.156774E+00  0.159172E+00  -.512339E+00
  336.0000     83.0000  0.880109E+00  -.153328E+00  0.159740E+00  -.505231E+00
  336.5000     83.0000  0.865765E+00  -.149001E+00  0.160308E+00  -.498046E+00
  337.0000     83.0000  0.851226E+00  -.144024E+00  0.160393E+00  -.490795E+00
  337.5000     83.0000  0.836875E+00  -.138872E+00  0.159844E+00  -.483602E+00
  338.0000     83.0000  0.823124E+00  -.133922E+00  0.158865E+00  -.476602E+00
  338.5000     83.0000  0.810295E+00  -.129216E+00  0.157617E+00  -.469890E+00
  339.0000     83.0000  0.798166E+00  -.124741E+00  0.156211E+00  -.463441E+00
  339.5000     83.0000  0.786696E+00  -.120492E+00  0.154687E+00  -.457244E+00
  340.0000     83.0000  0.775871E+00  -.116364E+00  0.153082E+00  -.451285E+00
  340.5000     83.0000  0.765599E+00  -.112430E+00  0.151391E+00  -.445536E+00
  341.0000     83.0000  0.755904E+00  -.108629E+00  0.149631E+00  -.439989E+00
  341.5000     83.0000  0.746647E+00  -.104992E+00  0.147823E+00  -.434614E+00
  342.0000     83.0000  0.737855E+00  -.101507E+00  0.145961E+00  -.429407E+00
  342.5000     83.0000  0.729498E+00  -.981816E-01  0.144055E+00  -.424359E+00
  343.0000     83.0000  0.721539E+00  -.950257E-01  0.142118E+00  -.419459E+00
  343.5000     83.0000  0.714047E+00  -.920390E-01  0.140174E+00  -.414714E+00
  344.0000     83.0000  0.706829E+00  -.892091E-01  0.138224E+00  -.410090E+00
  344.5000     83.0000  0.700036E+00  -.865473E-01  0.136284E+00  -.405608E+00
  345.0000     83.0000  0.693536E+00  -.840579E-01  0.134371E+00  -.401244E+00
  345.5000     83.0000  0.687389E+00  -.817207E-01  0.132495E+00  -.397004E+00
  346.0000     83.0000  0.681557E+00  -.795367E-01  0.130675E+00  -.392878E+00
  346.5000     83.0000  0.675986E+00  -.774862E-01  0.128910E+00  -.388854E+00
  347.0000     83.0000  0.670685E+00  -.755585E-01  0.127214E+00  -.384930E+00
  347.5000     83.0000  0.665658E+00  -.737396E-01  0.125599E+00  -.381102E+00
  348.0000     83.0000  0.660844E+00  -.720275E-01  0.124068E+00  -.377356E+00
  348.5000     83.0000  0.656227E+00  -.703989E-01  0.122620E+00  -.373685E+00
  349.0000     83.0000  0.651795E+00  -.688372E-01  0.121255E+00  -.370085E+00
  349.5000     83.0000  0.647532E+00  -.673324E-01  0.119977E+00  -.366548E+00
  350.0000     83.0000  0.643399E+00  -.658766E-01  0.118775E+00  -.363065E+00
  285.0000     83.5000  0.666451E+00  -.107975E+00  -.100733E+00  -.389612E+00
  285.5000     83.5000  0.669640E+00  -.110002E+00  -.100237E+00  -.392395E+00
  286.0000     83.5000  0.672852E+00  -.112029E+00  -.997028E-01  -.395168E+00
  286.5000     83.5000  0.676065E+00  -.114050E+00  -.991287E-01  -.397927E+00
  287.0000     83.5000  0.679270E+00  -.116070E+00  -.985183E-01  -.400669E+00
  287.5000     83.5000  0.682469E+00  -.118073E+00  -.978619E-01  -.403394E+00
  288.0000     83.5000  0.685690E+00  -.120059E+00  -.971668E-01  -.406106E+00
  288.5000     83.5000  0.688952E+00  -.122047E+00  -.964374E-01  -.408808E+00
  289.0000     83.5000  0.692146E+00  -.124021E+00  -.956715E-01  -.411480E+00
  289.5000     83.5000  0.695385E+00  -.125975E+00  -.948654E-01  -.414140E+00
  290.0000     83.5000  0.698611E+00  -.127915E+00  -.940248E-01  -.416779E+00
  290.5000     83.5000  0.701839E+00  -.129841E+00  -.931517E-01  -.419398E+00
  291.0000     83.5000  0.705085E+00  -.131741E+00  -.922386E-01  -.421998E+00
  291.5000     83.5000  0.708310E+00  -.133629E+00  -.912963E-01  -.424574E+00
  292.0000     83.5000  0.711561E+00  -.135486E+00  -.903201E-01  -.427131E+00
  292.5000     83.5000  0.714761E+00  -.137330E+00  -.893156E-01  -.429658E+00
  293.0000     83.5000  0.718012E+00  -.139147E+00  -.882793E-01  -.432169E+00
  293.5000     83.5000  0.721242E+00  -.140938E+00  -.872162E-01  -.434653E+00
  294.0000     83.5000  0.724499E+00  -.142708E+00  -.861273E-01  -.437116E+00
  294.5000     83.5000  0.727741E+00  -.144442E+00  -.850089E-01  -.439552E+00
  295.0000     83.5000  0.730977E+00  -.146153E+00  -.838698E-01  -.441962E+00
  295.5000     83.5000  0.734221E+00  -.147841E+00  -.827111E-01  -.444348E+00
  296.0000     83.5000  0.737468E+00  -.149501E+00  -.815304E-01  -.446708E+00
  296.5000     83.5000  0.740717E+00  -.151131E+00  -.803346E-01  -.449042E+00
  297.0000     83.5000  0.743974E+00  -.152734E+00  -.791159E-01  -.451350E+00
  297.5000     83.5000  0.747249E+00  -.154315E+00  -.778829E-01  -.453634E+00
  298.0000     83.5000  0.750480E+00  -.155867E+00  -.766404E-01  -.455884E+00
  298.5000     83.5000  0.753708E+00  -.157376E+00  -.753877E-01  -.458106E+00
  299.0000     83.5000  0.756982E+00  -.158852E+00  -.741238E-01  -.460308E+00
  299.5000     83.5000  0.760326E+00  -.160307E+00  -.728525E-01  -.462494E+00
  300.0000     83.5000  0.763582E+00  -.161740E+00  -.715809E-01  -.464638E+00
  300.5000     83.5000  0.766881E+00  -.163115E+00  -.703034E-01  -.466762E+00
  301.0000     83.5000  0.770213E+00  -.164498E+00  -.690352E-01  -.468864E+00
  301.5000     83.5000  0.773534E+00  -.165829E+00  -.677664E-01  -.470938E+00
  302.0000     83.5000  0.776904E+00  -.167153E+00  -.665037E-01  -.472994E+00
  302.5000     83.5000  0.780248E+00  -.168431E+00  -.652512E-01  -.475020E+00
  303.0000     83.5000  0.783646E+00  -.169709E+00  -.640209E-01  -.477030E+00
  303.5000     83.5000  0.787099E+00  -.170955E+00  -.628072E-01  -.479025E+00
  304.0000     83.5000  0.790574E+00  -.172195E+00  -.616111E-01  -.481000E+00
  304.5000     83.5000  0.794101E+00  -.173420E+00  -.604432E-01  -.482962E+00
  305.0000     83.5000  0.797676E+00  -.174642E+00  -.592875E-01  -.484912E+00
  305.5000     83.5000  0.801311E+00  -.175863E+00  -.581679E-01  -.486853E+00
  306.0000     83.5000  0.804983E+00  -.177080E+00  -.570658E-01  -.488782E+00
  306.5000     83.5000  0.808751E+00  -.178318E+00  -.560076E-01  -.490712E+00
  307.0000     83.5000  0.812628E+00  -.179556E+00  -.549678E-01  -.492645E+00
  307.5000     83.5000  0.816535E+00  -.180828E+00  -.539687E-01  -.494572E+00
  308.0000     83.5000  0.820642E+00  -.182121E+00  -.529845E-01  -.496522E+00
  308.5000     83.5000  0.824763E+00  -.183452E+00  -.520319E-01  -.498466E+00
  309.0000     83.5000  0.829088E+00  -.184818E+00  -.510939E-01  -.500438E+00
  309.5000     83.5000  0.833468E+00  -.186232E+00  -.501796E-01  -.502415E+00
  310.0000     83.5000  0.837984E+00  -.187691E+00  -.492844E-01  -.504415E+00
  310.5000     83.5000  0.842740E+00  -.189214E+00  -.484141E-01  -.506454E+00
  311.0000     83.5000  0.847604E+00  -.190794E+00  -.475344E-01  -.508516E+00
  311.5000     83.5000  0.852736E+00  -.192431E+00  -.466595E-01  -.510628E+00
  312.0000     83.5000  0.857979E+00  -.194158E+00  -.457807E-01  -.512768E+00
  312.5000     83.5000  0.863425E+00  -.195959E+00  -.448896E-01  -.514954E+00
  313.0000     83.5000  0.869043E+00  -.197827E+00  -.439762E-01  -.517184E+00
  313.5000     83.5000  0.874940E+00  -.199777E+00  -.430353E-01  -.519478E+00
  314.0000     83.5000  0.881047E+00  -.201843E+00  -.420584E-01  -.521830E+00
  314.5000     83.5000  0.887416E+00  -.203967E+00  -.410289E-01  -.524250E+00
  315.0000     83.5000  0.894136E+00  -.206183E+00  -.399241E-01  -.526756E+00
  315.5000     83.5000  0.901025E+00  -.208472E+00  -.387444E-01  -.529323E+00
  316.0000     83.5000  0.908341E+00  -.210835E+00  -.374736E-01  -.531996E+00
  316.5000     83.5000  0.915905E+00  -.213228E+00  -.361121E-01  -.534755E+00
  317.0000     83.5000  0.923890E+00  -.215687E+00  -.346739E-01  -.537640E+00
  317.5000     83.5000  0.932278E+00  -.218177E+00  -.331746E-01  -.540671E+00
  318.0000     83.5000  0.941215E+00  -.220753E+00  -.316127E-01  -.543904E+00
  318.5000     83.5000  0.950869E+00  -.223437E+00  -.300186E-01  -.547410E+00
  319.0000     83.5000  0.961487E+00  -.226292E+00  -.284386E-01  -.551293E+00
